comp_name,tittle_job,tittle_url
Shinhan Bank Vietnam,Corporate Loan Officer - Chuyên Viên Thẩm Định Tín Dụng Doanh Nghiệp,https://www.vietnamworks.com/corporate-loan-officer-chuyen-vien-tham-dinh-tin-dung-doanh-nghiep-1639543-jv/?source=searchResults&searchType=2&placement=1644343&sortBy=date
Ngân Hàng TMCP Đông Nam Á (SeABank),Giám Đốc Vận Hành Tỉnh,https://www.vietnamworks.com/giam-doc-van-hanh-tinh-1627584-jv/?source=searchResults&searchType=2&placement=1632384&sortBy=date
Nest By AIA (AIA Viet Nam),Chuyên Viên Tư Vấn Tài Chính Và Quan Hệ Khách Hàng - Relationship Manager Hot Job,https://www.vietnamworks.com/chuyen-vien-tu-van-tai-chinh-va-quan-he-khach-hang-relationship-manager-hot-job-1638172-jv/?source=searchResults&searchType=2&placement=1642972&sortBy=date
TNI King Coffee,Strategic Business Manager for Greater China,https://www.vietnamworks.com/strategic-business-manager-for-greater-china-1639580-jv/?source=searchResults&searchType=2&placement=1644380&sortBy=date
Tập Đoàn BRG (BRG GROUP),Phó Tổng Giám Đốc Phụ Trách Kinh Doanh (Mảng Khách Sạn),https://www.vietnamworks.com/pho-tong-giam-doc-phu-trach-kinh-doanh-mang-khach-san-1-1639652-jv/?source=searchResults&searchType=2&placement=1644452&sortBy=date
Công Ty TNHH Naus VINA,Maintenance Supervisor,https://www.vietnamworks.com/maintenance-supervisor-117-1-1639693-jv/?source=searchResults&searchType=2&placement=1644493&sortBy=date
The Grand Ho Tram Strip,Technology Services Officer,https://www.vietnamworks.com/technology-services-officer-6-1639597-jv/?source=searchResults&searchType=2&placement=1644397&sortBy=date
Công Ty TNHH Nippon Paint Việt Nam (Hà Nội),Coil Coating Sales Manager (Trưởng Phòng Sơn Tôn Mạ),https://www.vietnamworks.com/coil-coating-sales-manager-truong-phong-son-ton-ma-1639649-jv/?source=searchResults&searchType=2&placement=1644449&sortBy=date
Công Ty TNHH Naus VINA,English Instructor,https://www.vietnamworks.com/english-instructor-5-1-1639694-jv/?source=searchResults&searchType=2&placement=1644494&sortBy=date
Công Ty Cổ Phần Thực Phẩm Hữu Nghị,Giám Sát Bán Hàng Kênh GT (KV Củ Chi),https://www.vietnamworks.com/giam-sat-ban-hang-kenh-gt-kv-cu-chi-1639669-jv/?source=searchResults&searchType=2&placement=1644469&sortBy=date
"MSIG Insurance (Vietnam) Co., Ltd.",Senior Executive (Partnership Business Development),https://www.vietnamworks.com/senior-executive-partnership-business-development-1-1626685-jv/?source=searchResults&searchType=2&placement=1631485&sortBy=date
Team Global Logistics Company Limited,Logistics Consultant (Global Sale Team),https://www.vietnamworks.com/logistics-consultant-global-sale-team-1639352-jv/?source=searchResults&searchType=2&placement=1644152&sortBy=date
Công Ty Cổ Phần Bao Bì Vlc,Nhân Viên Kinh Doanh,https://www.vietnamworks.com/nhan-vien-kinh-doanh-11840-1-1639760-jv/?source=searchResults&searchType=2&placement=1644560&sortBy=date
Công Ty Cổ Phẩn FP,Họa Viên Kiến Trúc (Làm Việc Tại Nhật Bản),https://www.vietnamworks.com/hoa-vien-kien-truc-lam-viec-tai-nhat-ban-1-1-1639442-jv/?source=searchResults&searchType=2&placement=1644242&sortBy=date
Công Ty Cổ Phần Intraco E&c,Kỹ Sư QS Xây Dựng,https://www.vietnamworks.com/ky-su-qs-xay-dung-9-1640078-jv/?source=searchResults&searchType=2&placement=1644878&sortBy=date
Công Ty TNHH Longtech Precision Việt Nam,Nhân Viên Quản Trị Hệ Thống ERP,https://www.vietnamworks.com/nhan-vien-quan-tri-he-thong-erp-1-1639785-jv/?source=searchResults&searchType=2&placement=1644585&sortBy=date
International School Ho Chi Minh City (Ishcmc),Technical Assistant (Audio Visual System),https://www.vietnamworks.com/technical-assistant-audio-visual-system-1639808-jv/?source=searchResults&searchType=2&placement=1644608&sortBy=date
Công Ty Cổ Phần Ansoft,[Hot Job] Lập Trình Viên,https://www.vietnamworks.com/hot-job-lap-trinh-vien-2-1630070-jv/?source=searchResults&searchType=2&placement=1634870&sortBy=date
Công Ty TNHH Giải Pháp Tự Động Hóa Sản Xuất Việt Nam,Hành Chính Nhân Sự,https://www.vietnamworks.com/hanh-chinh-nhan-su-235-1-1644795-jv/?source=searchResults&searchType=2&placement=1649595&sortBy=date
FPT Information System (Fis),Senior Unity Developer,https://www.vietnamworks.com/senior-unity-developer-4-1644511-jv/?source=searchResults&searchType=2&placement=1649311&sortBy=date
Công Ty Cổ Phần Dược Phẩm Sao Y,[Tuyển Gấp] Nhân Viên Marketing,https://www.vietnamworks.com/tuyen-gap-nhan-vien-marketing-20-1-1644797-jv/?source=searchResults&searchType=2&placement=1649597&sortBy=date
Công Ty TNHH Đầu Tư Và Thương Mại Sky Group,"Trưởng Phòng Digital Marketing Tại Hà Nội (Làm Việc Từ Thứ 2 - Thứ 7, Nghỉ CN)",https://www.vietnamworks.com/truong-phong-digital-marketing-tai-ha-noi-lam-viec-tu-thu-2-thu-7-nghi-cn-1644712-jv/?source=searchResults&searchType=2&placement=1649512&sortBy=date
Công Ty TNHH Daiichi Kinzoku Viet Nam,Nhân Viên Kinh Doanh – Business Staff [HN] (Có Xe Đưa Đón),https://www.vietnamworks.com/nhan-vien-kinh-doanh-business-staff-hn-co-xe-dua-don-1644874-jv/?source=searchResults&searchType=2&placement=1649674&sortBy=date
Công Ty TNHH MCNEX VINA,[ Tuyển Gấp] Kỹ Sư Thiết Kế Mạch Điện Tử Upto 25Tr,https://www.vietnamworks.com/tuyen-gap-ky-su-thiet-ke-mach-dien-tu-upto-25tr-1-1644955-jv/?source=searchResults&searchType=2&placement=1649755&sortBy=date
Aden Services LTD VIETNAM,Quản Lý Dự Án Kỹ Thuật,https://www.vietnamworks.com/quan-ly-du-an-ky-thuat-1644952-jv/?source=searchResults&searchType=2&placement=1649752&sortBy=date
Tổ Chức Good Neighbors International (GNI),Sponsorship Services Officer (Ss Officer),https://www.vietnamworks.com/sponsorship-services-officer-ss-officer-1644719-jv/?source=searchResults&searchType=2&placement=1649519&sortBy=date
Tập Đoàn BRG (BRG GROUP),Nhân Viên Kế Toán Sân Golf Hà Nam,https://www.vietnamworks.com/nhan-vien-ke-toan-san-golf-ha-nam-1-1644767-jv/?source=searchResults&searchType=2&placement=1649567&sortBy=date
Công Ty TNHH Đầu Tư Và Thương Mại Sky Group,"Nhân Viên Kinh Doanh Tại HN - HCM ( Làm Việc Từ Thứ 2 - Thứ 7, Nghỉ CN)",https://www.vietnamworks.com/nhan-vien-kinh-doanh-tai-hn-hcm-lam-viec-tu-thu-2-thu-7-nghi-cn-1644718-jv/?source=searchResults&searchType=2&placement=1649518&sortBy=date
RMIT University Vietnam,"Lecturer, Aviation",https://www.vietnamworks.com/lecturer-aviation-1-1644649-jv/?source=searchResults&searchType=2&placement=1649449&sortBy=date
Ngân Hàng TMCP Á Châu (ACB),Chuyên Viên An Toàn Bảo Mật Hệ Thống CNTT,https://www.vietnamworks.com/chuyen-vien-an-toan-bao-mat-he-thong-cntt-2-1-1644599-jv/?source=searchResults&searchType=2&placement=1649399&sortBy=date
Công Ty TNHH Color Tron Việt Nam,[Hot Job] 2D Anime Artist (Họa Sĩ Hoạt Hình 2D),https://www.vietnamworks.com/hot-job-2d-anime-artist-hoa-si-hoat-hinh-2d-1632830-jv/?source=searchResults&searchType=2&placement=1637630&sortBy=date
"PGS Viet Nam Logistics Co.,ltd ( Hanoi Branch)",Fba Business Development (Fulfillment BY Amazon),https://www.vietnamworks.com/fba-business-development-fulfillment-by-amazon-1644492-jv/?source=searchResults&searchType=2&placement=1649292&sortBy=date
RMIT University Vietnam,"Program Coordinator, Activator Vietnam (8 Months & Contracted Through 3Rd Party)",https://www.vietnamworks.com/program-coordinator-activator-vietnam-8-months-contracted-through-3rd-party-1644760-jv/?source=searchResults&searchType=2&placement=1649560&sortBy=date
"MC Advertising Co., Ltd",Account Manager,https://www.vietnamworks.com/account-manager-627-1644655-jv/?source=searchResults&searchType=2&placement=1649455&sortBy=date
Bệnh Viện Chuyên Khoa Mắt Alina,Trưởng Phòng Kinh Doanh,https://www.vietnamworks.com/truong-phong-kinh-doanh-1945-1644844-jv/?source=searchResults&searchType=2&placement=1649644&sortBy=date
Công Ty Cổ Phần Hblab,Sales IT (Thị Trường Nhật/ Global),https://www.vietnamworks.com/sales-it-thi-truong-nhat-global-1644594-jv/?source=searchResults&searchType=2&placement=1649444&sortBy=date
"Apex Logistics International (Vietnam) Co., Ltd",Air Freight Sales Manager/ Supervisor (Salary Up to USD 1800),https://www.vietnamworks.com/air-freight-sales-manager-supervisor-salary-up-to-usd-1800-1644635-jv/?source=searchResults&searchType=2&placement=1649485&sortBy=date
Bệnh Viện Chuyên Khoa Mắt Alina,Quản Lý Kinh Doanh - Trung Tâm Mắt Alina Vinmec,https://www.vietnamworks.com/quan-ly-kinh-doanh-trung-tam-mat-alina-vinmec-1644843-jv/?source=searchResults&searchType=2&placement=1649693&sortBy=date
Công Ty Cổ Phần Z Holding,Giám Đốc Kinh Doanh Telesale,https://www.vietnamworks.com/giam-doc-kinh-doanh-telesale-1644487-jv/?source=searchResults&searchType=2&placement=1649337&sortBy=date
195 Global Joint Stock Company,Trưởng Phòng Kinh Doanh Tư Vấn Du Học - Study Abroad Sales Manager,https://www.vietnamworks.com/truong-phong-kinh-doanh-tu-van-du-hoc-study-abroad-sales-manager-1644524-jv/?source=searchResults&searchType=2&placement=1649374&sortBy=date
Ltl Language School,Internation Student Advisor,https://www.vietnamworks.com/internation-student-advisor-1644614-jv/?source=searchResults&searchType=2&placement=1649464&sortBy=date
Công Ty Cổ Phần Du Học Minh Hương,Nhân Viên Kinh Doanh,https://www.vietnamworks.com/nhan-vien-kinh-doanh-11872-1-1639420-jv/?source=searchResults&searchType=2&placement=1644270&sortBy=date
Công Ty Cổ Phần Nhựa Châu Âu,Chuyên Viên Ban Đầu Tư,https://www.vietnamworks.com/chuyen-vien-ban-dau-tu-16-1640047-jv/?source=searchResults&searchType=2&placement=1644897&sortBy=date
Ngân Hàng TMCP Á Châu (ACB),Transaction Banking Initiative Project Director,https://www.vietnamworks.com/transaction-banking-initiative-project-director-1-1639829-jv/?source=searchResults&searchType=2&placement=1644679&sortBy=date
Ngân Hàng TMCP Á Châu (ACB),Giám Đốc Thiết Kế & Triển Khai BSC KHCN,https://www.vietnamworks.com/giam-doc-thiet-ke-trien-khai-bsc-khcn-1-1639831-jv/?source=searchResults&searchType=2&placement=1644681&sortBy=date
Công Ty TNHH Cơ Khí Chính Xác Và Tự Động Hóa Việt Nam,Quản Lý Kỹ Thuật Nhà Máy (Cơ Khí),https://www.vietnamworks.com/quan-ly-ky-thuat-nha-may-co-khi-1-1640024-jv/?source=searchResults&searchType=2&placement=1644874&sortBy=date
Tasco Joint Stock Company,Chuyên Viên Phát Triển Kinh Doanh - KHCN,https://www.vietnamworks.com/chuyen-vien-phat-trien-kinh-doanh-khcn-1640037-jv/?source=searchResults&searchType=2&placement=1644887&sortBy=date
Công Ty TNHH Thực Phẩm Trung Minh Thành,Brand Manager,https://www.vietnamworks.com/brand-manager-529-1639983-jv/?source=searchResults&searchType=2&placement=1644833&sortBy=date
Gripwell Fastening & Engineering Pte. Ltd.,"Sales Engineer (HN, HCM)",https://www.vietnamworks.com/sales-engineer-hn-hcm-4-1-1-1-1-1640020-jv/?source=searchResults&searchType=2&placement=1644870&sortBy=date
Tập Đoàn BRG (BRG GROUP),"Tổng Quản Lý (Quận 3, HCM)",https://www.vietnamworks.com/tong-quan-ly-quan-3-hcm-1639976-jv/?source=searchResults&searchType=2&placement=1644826&sortBy=date
Công Ty TNHH C'est Si Bon Việt Nam,Quản Lý – Giám Sát Cửa Hàng,https://www.vietnamworks.com/quan-ly-giam-sat-cua-hang-4-1640394-jv/?source=searchResults&searchType=2&placement=1645244&sortBy=date
Công Ty TNHH Quốc Tế Delta,Nhân Viên Điều Hành Vận Tải,https://www.vietnamworks.com/nhan-vien-dieu-hanh-van-tai-3-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1640050-jv/?source=searchResults&searchType=2&placement=1644900&sortBy=date
Công Ty TNHH Du Lịch Hội Á Châu,Nhân Viên Kế Toán (8-10 Triệu),https://www.vietnamworks.com/nhan-vien-ke-toan-8-10-trieu-1640388-jv/?source=searchResults&searchType=2&placement=1645238&sortBy=date
Công Ty TNHH ACE Engineering VINA,Logistics Officer - Nhân Viên Xuất Nhập Khẩu,https://www.vietnamworks.com/logistics-officer-nhan-vien-xuat-nhap-khau-1-1-1640363-jv/?source=searchResults&searchType=2&placement=1645213&sortBy=date
Vietjet Air,Nhân Viên Thủ Kho Kỹ Thuật - Store Officer,https://www.vietnamworks.com/nhan-vien-thu-kho-ky-thuat-store-officer-1-1-1-1-1-1640000-jv/?source=searchResults&searchType=2&placement=1644850&sortBy=date
Earlier Future Limited,Head of Product,https://www.vietnamworks.com/head-of-product-9-1632359-jv/?source=searchResults&searchType=2&placement=1637209&sortBy=date
Công Ty Cổ Phần Tập Đoàn Địa Ốc Cát Tường,Chuyên Viên Kinh Doanh BĐS Công Nghiệp (Leasing Executive - Industries),https://www.vietnamworks.com/chuyen-vien-kinh-doanh-bds-cong-nghiep-leasing-executive-industries-1639845-jv/?source=searchResults&searchType=2&placement=1644695&sortBy=date
Tổng Công Ty Bảo Hiểm Bảo Việt,Tuyển Gấp Chuyên Viên Khai Thác Bảo Hiểm,https://www.vietnamworks.com/tuyen-gap-chuyen-vien-khai-thac-bao-hiem-1-1639852-jv/?source=searchResults&searchType=2&placement=1644702&sortBy=date
Ngân Hàng Thương Mại Cổ Phần Bưu Điện Liên Việt (Lienvietpostbank),Hà Giang - Phó Trưởng Phòng Kế Toán Ngân Quỹ,https://www.vietnamworks.com/ha-giang-pho-truong-phong-ke-toan-ngan-quy-1639415-jv/?source=searchResults&searchType=2&placement=1644265&sortBy=date
Abbott,Key Account Manager - Abbott Rapid Diagnostics (Hanoi & North Provinces),https://www.vietnamworks.com/key-account-manager-abbott-rapid-diagnostics-hanoi-north-provinces-1639991-jv/?source=searchResults&searchType=2&placement=1644841&sortBy=date
Công Ty Cổ Phần Sản Xuất - Xuất Nhập Khẩu Thuận Hòa Phát,Kế Toán Thuế,https://www.vietnamworks.com/ke-toan-thue-406-1640413-jv/?source=searchResults&searchType=2&placement=1645263&sortBy=date
Trung Tâm Trọng Tài Quốc Tế Việt Nam (Viac),Cán Bộ Pháp Lý (Bộ Phận Ban Thư Ký),https://www.vietnamworks.com/can-bo-phap-ly-bo-phan-ban-thu-ky-1640402-jv/?source=searchResults&searchType=2&placement=1645252&sortBy=date
Chuỗi Phụ Kiện Thời Trang Cao Cấp ELLY,Giám Sát Kinh Doanh Miền Bắc & Miền Nam,https://www.vietnamworks.com/giam-sat-kinh-doanh-mien-bac-mien-nam-1-1-1640431-jv/?source=searchResults&searchType=2&placement=1645281&sortBy=date
Công Ty Cổ Phần Bambooship,Marketing Executive,https://www.vietnamworks.com/marketing-executive-1224-1640424-jv/?source=searchResults&searchType=2&placement=1645274&sortBy=date
Chi Nhánh Công Ty TNHH Aureole BCD,Kỹ Thuật Viên Bảo Trì Khuôn,https://www.vietnamworks.com/ky-thuat-vien-bao-tri-khuon-2-1-1-1-1-1-2-1639440-jv/?source=searchResults&searchType=2&placement=1644290&sortBy=date
Ngân Hàng Thương Mại Cổ Phần Bưu Điện Liên Việt (Lienvietpost Bank),HO - Khối Ngân Hàng Số - CV Ban Triển Khai Kinh Doanh Thẻ/ Ngân Hàng Số,https://www.vietnamworks.com/ho-khoi-ngan-hang-so-cv-ban-trien-khai-kinh-doanh-the-ngan-hang-so-1-1-1-1639447-jv/?source=searchResults&searchType=2&placement=1644297&sortBy=date
Herbs N Spices International Company Limited,Assistant to CEO,https://www.vietnamworks.com/assistant-to-ceo-36-1-1644878-jv/?source=searchResults&searchType=2&placement=1649728&sortBy=date
World Vision Vietnam,Senior Urban Programs and Corporate Engagement Officer,https://www.vietnamworks.com/senior-urban-programs-and-corporate-engagement-officer-1-1-2-1-1644885-jv/?source=searchResults&searchType=2&placement=1649735&sortBy=date
World Vision Vietnam,WVV Gender Equality and Social Inclusion (GESI) Lead,https://www.vietnamworks.com/wvv-gender-equality-and-social-inclusion-gesi-lead-1-1644892-jv/?source=searchResults&searchType=2&placement=1649742&sortBy=date
Tổ Chức Sáng Kiến Thương Mại Bền Vững Việt Nam - IDH,Communication Manager - Strategic and Advocacy,https://www.vietnamworks.com/communication-manager-strategic-and-advocacy-1639582-jv/?source=searchResults&searchType=2&placement=1644432&sortBy=date
Công Ty TNHH Hyundai E&C Vina Sông Giá,Trưởng Bộ Phận Nhà Hàng /F&B (Serving) Part Manager,https://www.vietnamworks.com/truong-bo-phan-nha-hang-f-b-serving-part-manager-1639638-jv/?source=searchResults&searchType=2&placement=1644488&sortBy=date
Công Ty Yang Min Việt Nam,Tuyển Gấp 02 Nhân Viên Kinh Doanh ( Miền Nam),https://www.vietnamworks.com/tuyen-gap-02-nhan-vien-kinh-doanh-mien-nam-1-1639667-jv/?source=searchResults&searchType=2&placement=1644517&sortBy=date
Công Ty TNHH TCG Land,Trưởng Bộ Phận Kinh Doanh (Mảng Vận Hành Nghỉ Dưỡng),https://www.vietnamworks.com/truong-bo-phan-kinh-doanh-mang-van-hanh-nghi-duong-1-1-1639702-jv/?source=searchResults&searchType=2&placement=1644552&sortBy=date
Công Ty Yang Min Viet Nam,Trợ Lý Kinh Doanh ( Tiếng Trung 4 Kỹ Năng),https://www.vietnamworks.com/tro-ly-kinh-doanh-tieng-trung-4-ky-nang-1639714-jv/?source=searchResults&searchType=2&placement=1644564&sortBy=date
Hanwha Techwin Security Vietnam Company Limited,Nhân Viên CS - [Lương Thưởng Hấp Dẫn],https://www.vietnamworks.com/nhan-vien-cs-luong-thuong-hap-dan-1639610-jv/?source=searchResults&searchType=2&placement=1644460&sortBy=date
Công Ty TNHH Hyundai E&C Vina Sông Giá,Trưởng Bộ Phận Lễ Tân Khách Sạn / Hotel Reception Part Manager,https://www.vietnamworks.com/truong-bo-phan-le-tan-khach-san-hotel-reception-part-manager-1639630-jv/?source=searchResults&searchType=2&placement=1644480&sortBy=date
AIA Hồ Chí Minh,"Nhân Viên Quan Hệ Khách Hàng( Lương Cứng 15 Triệu, Được Tiếp Cận Tệp Khách Hàng Ưu Tiên, Không Phải Tự Tìm Kiếm Khách Hàng)",https://www.vietnamworks.com/nhan-vien-quan-he-khach-hang-luong-cung-15-trieu-duoc-tiep-can-tep-khach-hang-uu-tien-khong-phai-tu-tim-kiem-khach-hang-1-1639653-jv/?source=searchResults&searchType=2&placement=1644503&sortBy=date
